Close,High,Low,Open,Volume,Year,Month,Day,Daily_Range,Daily_Return,MA30,MA90,Date
0.0953570008277893,0.096000000834465,0.0905710011720657,0.0928570032119751,33334000,2002,7,31,0.005428999662399306,4.296227820264664,0.10727393254637714,,2002-07-31
0.0891430005431175,0.096000000834465,0.0877859964966774,0.0949999988079071,45290000,2002,8,1,0.0082140043377876,-6.516564311721629,0.10707393263777093,,2002-08-01
0.0777859985828399,0.0887859985232353,0.0706430003046989,0.0886429995298385,66556000,2002,8,2,0.01814299821853639,-12.740206063385017,0.10647633249560987,,2002-08-02
0.0775000005960464,0.0812859982252121,0.0760710015892982,0.0778570026159286,38080000,2002,8,5,0.0052149966359138905,-0.3676728357339454,0.10579536582032834,,2002-08-05
0.0760710015892982,0.0803570002317428,0.0742859989404678,0.0795710012316703,32172000,2002,8,6,0.006071001291274997,-1.8438696719456527,0.10506916592518482,,2002-08-06
0.0793569982051849,0.0793569982051849,0.0742859989404678,0.0760710015892982,27580000,2002,8,7,0.005070999264717088,4.319644210322804,0.10450009927153582,,2002-08-07
0.079643003642559,0.0803570002317428,0.0750709995627403,0.079643003642559,22834000,2002,8,8,0.005286000669002505,0.36040354832298505,0.10385963271061574,,2002-08-08
0.0787139981985092,0.0821430012583732,0.0778570026159286,0.0798569992184639,15008000,2002,8,9,0.004285998642444611,-1.166462089023168,0.10333819935719167,,2002-08-09
0.075713999569416,0.080714002251625,0.0753569975495338,0.0802860036492347,21308000,2002,8,12,0.005357004702091203,-3.811264448195717,0.10253103276093796,,2002-08-12
0.077285997569561,0.0804999992251396,0.0754289999604225,0.076785996556282,16772000,2002,8,13,0.005070999264717102,2.076231620420166,0.10168103277683253,,2002-08-13
0.083356998860836,0.083356998860836,0.0771429985761642,0.0775709971785545,40474000,2002,8,14,0.006214000284671797,7.855240900281846,0.1005500661830107,,2002-08-14
0.0882859975099563,0.0910710021853447,0.0832860022783279,0.0837140008807182,32634000,2002,8,15,0.007784999907016796,5.913119133942479,0.09944529955585793,,2002-08-15
0.0912860035896301,0.0924289971590042,0.0857139974832534,0.0892859995365142,18284000,2002,8,16,0.006714999675750802,3.398054237689818,0.09823339954018588,,2002-08-16
0.0982140004634857,0.0984290018677711,0.0917859971523284,0.0925000011920929,20748000,2002,8,19,0.006643004715442699,7.589330895675905,0.09758816634615258,,2002-08-19
0.0946429967880249,0.0993570014834404,0.0921429991722107,0.0984999984502792,25396000,2002,8,20,0.007214002311229706,-3.6359415751407442,0.0968738995492458,,2002-08-20
0.0968569964170456,0.0971430018544197,0.0918570011854171,0.0952859967947006,27790000,2002,8,21,0.0052860006690025885,2.3393169110858425,0.09622389947374659,,2002-08-21
0.0983569994568824,0.0999289974570274,0.0929289981722831,0.0973569974303245,29638000,2002,8,22,0.0069999992847442905,1.5486780463211058,0.09527149945497508,,2002-08-22
0.0993570014834404,0.0996429994702339,0.0967859998345375,0.0993570014834404,24066000,2002,8,23,0.0028569996356963973,1.0167065202069114,0.09455719962716098,,2002-08-23
0.0967859998345375,0.0996429994702339,0.0937860012054443,0.0996429994702339,26446000,2002,8,26,0.005856998264789609,-2.587640136595104,0.09397386635343229,,2002-08-26
0.0873569995164871,0.0967859998345375,0.0857859998941421,0.0967859998345375,49840000,2002,8,27,0.01099999994039541,-9.742111807668419,0.09313099955519036,,2002-08-27
0.0864289999008178,0.0890000015497207,0.0825000032782554,0.0861430019140243,22750000,2002,8,28,0.0064999982714653015,-1.062307108538163,0.09238099952538804,,2002-08-28
0.0903569981455802,0.0922140032052993,0.0824289992451667,0.0832860022783279,23954000,2002,8,29,0.009785003960132599,4.544768826747969,0.09156193286180492,,2002-08-29
0.0936430022120475,0.0962859988212585,0.089428998529911,0.0914290025830268,21210000,2002,8,30,0.006857000291347504,3.6366901666797347,0.09081669971346852,,2002-08-30
0.0925000011920929,0.0963570028543472,0.0913570001721382,0.0936430022120475,15932000,2002,9,3,0.005000002682209001,-1.2205941639572337,0.0899976663291454,,2002-09-03
0.0928570032119751,0.0945710018277168,0.0907860025763511,0.0925709977746009,3738000,2002,9,4,0.0037849992513657033,0.38594812462848793,0.0892714664340019,,2002-09-04
0.0917859971523284,0.0935709998011589,0.0910710021853447,0.0917859971523284,2856000,2002,9,5,0.002499997615814209,-1.1533928757121337,0.08861669972538945,,2002-09-05
0.0914290025830268,0.0935709998011589,0.0910710021853447,0.0927859991788864,7630000,2002,9,6,0.002499997615814209,-0.3889423009798776,0.08820956647396083,,2002-09-06
0.0901430025696754,0.0925000011920929,0.0892859995365142,0.0919290035963058,14196000,2002,9,9,0.0032140016555786965,-1.4065558816345858,0.08830956667661663,,2002-09-09
0.0944999977946281,0.0949999988079071,0.088928997516632,0.0900710001587867,47460000,2002,9,10,0.006071001291275108,4.833425890806109,0.08853813335299487,,2002-09-10
0.0961429998278617,0.0976430028676986,0.0938569977879524,0.0938569977879524,16296000,2002,9,11,0.0037860050797462047,1.738626530769083,0.08869526659448937,,2002-09-11
0.0925000011920929,0.0967139974236488,0.0914290025830268,0.0962859988212585,19432000,2002,9,12,0.005284994840622004,-3.789146003652244,0.08860003327329949,,2002-09-12
0.087857000529766,0.0927139967679977,0.0864289999008178,0.0921429991722107,24850000,2002,9,13,0.006284996867179898,-5.0194601108002885,0.08855716660618777,,2002-09-13
0.0857139974832534,0.0892139971256256,0.0852859988808631,0.0892139971256256,35126000,2002,9,16,0.00392799824476249,-2.4391944109070196,0.08882143323620158,,2002-09-16
0.0829999968409538,0.0864289999008178,0.0825000032782554,0.0863569974899292,28630000,2002,9,17,0.0039289966225624084,-3.1663447301356507,0.08900476644436515,,2002-09-17
0.0787860006093978,0.0841429978609085,0.0785000026226043,0.0836429968476295,15218000,2002,9,18,0.005642995238304194,-5.077104086679585,0.08909526641170179,,2002-09-18
0.0724290013313293,0.0785709992051124,0.0717860013246536,0.0785000026226043,49784000,2002,9,19,0.006784997880458804,-8.068691428550846,0.08886433318257328,,2002-09-19
0.0707859992980957,0.076785996556282,0.0700000002980232,0.0753569975495338,34846000,2002,9,20,0.006785996258258806,-2.2684311574553195,0.08856909970442449,,2002-09-20
0.0711430013179779,0.0732140019536018,0.0705709978938102,0.0714289993047714,48398000,2002,9,23,0.0026430040597915927,0.5043398743002747,0.08831673314174011,,2002-09-23
0.0717860013246536,0.0724999979138374,0.0689290016889572,0.0711430013179779,37478000,2002,9,24,0.0035709962248802046,0.9038134387973962,0.0881857998669147,,2002-09-24
0.0732140019536018,0.0750000029802322,0.0707859992980957,0.0724290013313293,14574000,2002,9,25,0.004214003682136494,1.98924665338307,0.08805006667971607,,2002-09-25
0.0782859995961189,0.0782859995961189,0.0728569999337196,0.0748569965362548,41622000,2002,9,26,0.005428999662399306,6.927633385935383,0.08788103337089216,,2002-09-26
0.0719999969005584,0.0784289985895156,0.0712139979004859,0.0776429995894432,51058000,2002,9,27,0.0072150006890297075,-8.029536223578004,0.08733816668391223,,2002-09-27
0.0692860037088394,0.0721430033445358,0.0689290016889572,0.070713996887207,48370000,2002,9,30,0.0032140016555785994,-3.7694351507644996,0.08660483335455255,0.09746593303150597,2002-09-30
0.0678569972515106,0.0710000023245811,0.0660710036754608,0.0709289982914924,38500000,2002,10,1,0.004928998649120303,-2.062474931205316,0.08559293324748671,0.09689053297042843,2002-10-01
0.0578569993376731,0.0688569992780685,0.0560709983110427,0.0688569992780685,93142000,2002,10,2,0.012786000967025798,-14.736870652812295,0.08436673333247498,0.09618894408146536,2002-10-02
0.0517860017716884,0.0570000000298023,0.0489289984107017,0.0569289997220039,97650000,2002,10,3,0.008071001619100598,-10.493108241843474,0.08286436684429639,0.09547863300475805,2002-10-03
0.0468569993972778,0.0531429983675479,0.0447140000760555,0.0517860017716884,84336000,2002,10,4,0.0084289982914924,-9.518020711738561,0.08114770017564292,0.09477307742668518,2002-10-04
0.0412140004336833,0.0458570010960102,0.0382140018045902,0.0450000017881393,157248000,2002,10,7,0.007642999291420004,-12.043022464478026,0.07920960014065102,0.09404053298963437,2002-10-07
0.0405000001192092,0.0427859984338283,0.039071001112461,0.0410710014402866,45318000,2002,10,8,0.0037149973213672985,-1.732421766780401,0.07733340015014008,0.09329449964894185,2002-10-08
0.0372859984636306,0.0410710014402866,0.0347139984369277,0.0410000011324882,59822000,2002,10,9,0.006357003003358903,-7.9358065336256445,0.07566436678171154,0.09245482186476384,2002-10-09
0.0506430007517337,0.0524999983608722,0.0346430018544197,0.0377859994769096,135772000,2002,10,10,0.017856996506452498,35.82310475373684,0.07447150014340873,0.0917754552016655,2002-10-10
0.0470709986984729,0.0528570003807544,0.0446429997682571,0.0508570000529289,132818000,2002,10,11,0.008214000612497302,-7.053298580729372,0.0730286334951718,0.09102386633555089,2002-10-11
0.0534290000796318,0.0535000003874301,0.0463569983839988,0.0464290007948875,52724000,2002,10,14,0.007143002003431299,13.507258305452453,0.0716881667574246,0.09030403304431167,2002-10-14
0.0549999997019767,0.0585709996521472,0.0542140007019043,0.0542859993875026,41258000,2002,10,15,0.004356998950242906,2.9403500346318445,0.07043816670775407,0.08967228862974373,2002-10-15
0.0459289997816085,0.053286001086235,0.0442860014736652,0.0529289990663528,58002000,2002,10,16,0.008999999612569795,-16.492727217309767,0.06887389992674185,0.08889768860406341,2002-10-16
0.0549999997019767,0.0585709996521472,0.0471430011093616,0.04721400141716,74816000,2002,10,17,0.011427998542785603,19.750048909187278,0.06764770001173014,0.08822705530458022,2002-10-17
0.0682860016822815,0.0735709965229034,0.0585709996521472,0.0585709996521472,249046000,2002,10,18,0.014999996870756198,24.156367367811637,0.06687626664837196,0.08777149973644145,2002-10-18
0.0636430010199546,0.0664289966225624,0.0608570016920566,0.0638569965958595,96866000,2002,10,21,0.005571994930505794,-6.799344738222734,0.06599293326338126,0.08727546640568304,2002-10-21
0.0625,0.0643569976091384,0.0617859996855258,0.063570998609066,42630000,2002,10,22,0.0025709979236126085,-1.7959571384702944,0.06492626667022701,0.08687387754519775,2002-10-22
0.0589290000498294,0.0625,0.0585709996521472,0.0625,35392000,2002,10,23,0.003929000347852797,-5.71359992027296,0.06368580001095926,0.08650404417680364,2002-10-23
0.0579290017485618,0.0606429986655712,0.0553570017218589,0.0606429986655712,24318000,2002,10,24,0.005285996943712297,-1.6969544713503093,0.06253343336284155,0.08613579972750605,2002-10-24
0.0642860010266304,0.0684999972581863,0.0567860007286071,0.0579999983310699,64470000,2002,10,25,0.011713996529579197,10.973776668310077,0.061747733379403695,0.08579294420778746,2002-10-25
0.068571001291275,0.070713996887207,0.0649999976158142,0.0664289966225624,56476000,2002,10,28,0.005713999271392808,6.665526236216723,0.061176300173004426,0.08549135530160529,2002-10-28
0.0657140016555786,0.0678569972515106,0.0632859990000724,0.067500002682209,20048000,2002,10,29,0.00457099825143821,-4.16648376412132,0.06060010033349192,0.0851334108660618,2002-10-29
0.0641430020332336,0.0665709972381591,0.063570998609066,0.0663570016622543,14238000,2002,10,30,0.0029999986290931008,-2.390661933173621,0.06011200038095311,0.08475881090594657,2002-10-30
0.0640709996223449,0.0642860010266304,0.0623570010066032,0.0636430010199546,16590000,2002,10,31,0.0019290000200272023,-0.11225294826611165,0.05983340032398696,0.08439927759269869,2002-10-31
0.0638569965958595,0.0642860010266304,0.0607139989733696,0.0628570020198822,21266000,2002,11,1,0.0035720020532608032,-0.33400918940987845,0.05960243356724575,0.08401038866076199,2002-11-01
0.0671430006623268,0.0702859982848167,0.0639289990067482,0.0642860010266304,35896000,2002,11,4,0.006356999278068501,5.145879451963387,0.05946910021205738,0.08370801090366306,2002-11-04
0.0651429966092109,0.0676430016756057,0.0650710016489029,0.0672139972448349,10458000,2002,11,5,0.0025720000267028115,-2.978723073718803,0.05924766672154263,0.08332149978313176,2002-11-05
0.0629289969801902,0.0664289966225624,0.0612859986722469,0.0664289966225624,70322000,2002,11,6,0.005142997950315496,-3.3986763647094076,0.058904833222428905,0.08287864422632583,2002-11-06
0.0592859983444213,0.0637860000133514,0.0592859983444213,0.0632139965891838,25858000,2002,11,7,0.004500001668930095,-5.789061975539978,0.05827149984737232,0.08223419980042505,2002-11-07
0.0610710009932518,0.0612859986722469,0.0553570017218589,0.0604999996721744,49224000,2002,11,8,0.005928996950387996,3.010833415439085,0.057907199983795433,0.0815635554078552,2002-11-08
0.0600709989666938,0.0607139989733696,0.0585709996521472,0.0607139989733696,3710000,2002,11,11,0.0021429993212223955,-1.6374416831132277,0.05760003315905725,0.08081275535126523,2002-11-11
0.0577859990298748,0.0614290013909339,0.0572139993309974,0.0599999986588954,21910000,2002,11,12,0.004215002059936503,-3.803832092231252,0.05726433321833605,0.08014847760399178,2002-11-12
0.0641430020332336,0.0642860010266304,0.0555710010230541,0.0579290017485618,32312000,2002,11,13,0.0087150000035763,11.000939864468373,0.057473866641521404,0.07957149984108074,2002-11-13
0.0618569999933242,0.0644999966025352,0.0618569999933242,0.0642860010266304,9310000,2002,11,14,0.0026429966092110027,-3.5639149516653146,0.057809566582242594,0.0789659443000952,2002-11-14
0.0649999976158142,0.0653569996356964,0.0589290000498294,0.0642139986157417,20454000,2002,11,15,0.0064279995858669975,5.081070247230213,0.05841433318952714,0.07827784427338172,2002-11-15
0.0778570026159286,0.0780709981918335,0.0625,0.0648569986224174,100618000,2002,11,18,0.015570998191833496,19.780008418010087,0.05963576659560199,0.07780085545447132,2002-11-18
0.0664289966225624,0.0720710009336471,0.0623570010066032,0.0719999969005584,281946000,2002,11,19,0.009713999927043901,-14.678199274817915,0.06050006647904709,0.07726911099420648,2002-11-19
0.0717139989137649,0.0727860033512115,0.0660710036754608,0.0674289986491203,100856000,2002,11,20,0.006714999675750705,7.955866503946973,0.06164766649405156,0.07681434427698448,2002-11-20
0.0785709992051124,0.0785709992051124,0.0717860013246536,0.0728569999337196,105168000,2002,11,21,0.006784997880458804,9.561592429942367,0.06257859977583086,0.07647703314820921,2002-11-21
0.0786430016160011,0.0799999982118606,0.075213998556137,0.075713999569416,44926000,2002,11,22,0.0047859996557235995,0.09163993282144123,0.0636309998730818,0.07607385541001951,2002-11-22
0.0792860016226768,0.079643003642559,0.0753569975495338,0.0792860016226768,47712000,2002,11,25,0.004286006093025194,0.8176188515989447,0.06449289992451664,0.07566592213180325,2002-11-25
0.0749289989471435,0.0785709992051124,0.0748569965362548,0.0771429985761642,17710000,2002,11,26,0.0037140026688576022,-5.495298774515501,0.06515719989935552,0.07519767764541833,2002-11-26
0.075143001973629,0.0765710026025772,0.0743570029735565,0.0761429965496063,10696000,2002,11,27,0.002213999629020691,0.2856077479914898,0.06613099997242287,0.0747587887777222,2002-11-27
0.0775000005960464,0.0794999971985817,0.0742859989404678,0.0750000029802322,9324000,2002,11,29,0.005213998258113889,3.136684136261403,0.0668810000022252,0.07438179991311492,2002-11-29
0.0761429965496063,0.079643003642559,0.0724290013313293,0.0742859989404678,20090000,2002,12,2,0.007214002311229692,-1.7509729496819393,0.06714289983113603,0.07407624431782293,2002-12-02
0.0770710036158561,0.0789289996027946,0.0739289969205856,0.0750000029802322,11648000,2002,12,3,0.005000002682209001,1.2187687749394271,0.06759049991766607,0.073964333285888,2002-12-03
0.0710000023245811,0.0750000029802322,0.069642998278141,0.0742859989404678,24682000,2002,12,4,0.005357004702091203,-7.877153542121496,0.06787383332848544,0.07377941111723578,2002-12-04
0.0785709992051124,0.0864289999008178,0.0769999995827674,0.0858569964766502,126322000,2002,12,5,0.009429000318050398,10.663375538947161,0.06852856663366154,0.07363654441303673,2002-12-05
0.0782139971852302,0.0797860026359558,0.0737859979271888,0.0785000026226043,38836000,2002,12,6,0.006000004708766993,-0.454368690094209,0.06920473314821715,0.07344606659478607,2002-12-06
0.0799290016293525,0.0799999982118606,0.0763569995760917,0.0795710012316703,40684000,2002,12,9,0.0036429986357689043,2.1927078347124374,0.06972616650164123,0.07334368882907757,2002-12-09
0.0871429964900016,0.087286002933979,0.0799290016293525,0.0799999982118606,32368000,2002,12,10,0.0073570013046265065,9.025503526369437,0.07034523300826545,0.07344765547249048,2002-12-10
0.0897139981389045,0.0928570032119751,0.0840710029006004,0.0854289978742599,48958000,2002,12,11,0.008786000311374692,2.950325043272861,0.07114523289104298,0.07358336655630002,2002-12-11
0.0900710001587867,0.0914290025830268,0.0885709971189498,0.0905710011720657,25340000,2002,12,12,0.002858005464076996,0.3979334633258169,0.07200949949522807,0.07373892209596099,2002-12-12
0.0892859995365142,0.0914290025830268,0.0860709995031356,0.0900000035762786,13958000,2002,12,13,0.005358003079891205,-0.8715353675307513,0.07284999949236705,0.07384924433297577,2002-12-13
0.0913570001721382,0.0927859991788864,0.0867860019207,0.0898569971323013,20986000,2002,12,16,0.005999997258186396,2.3195133014970004,0.073766666278243,0.07397939984997108,2002-12-16
0.0906430035829544,0.0927139967679977,0.0892859995365142,0.0914290025830268,16800000,2002,12,17,0.003427997231483501,-0.7815455715910691,0.07454999970893059,0.0741119443542427,2002-12-17
0.0785000026226043,0.0898569971323013,0.0763569995760917,0.0896430015563964,133784000,2002,12,18,0.013499997556209606,-13.396512119368499,0.07499523324271039,0.07414289994372257,2002-12-18
0.0771429985761642,0.0799290016293525,0.0758569985628128,0.0770710036158561,37814000,2002,12,19,0.004072003066539695,-1.7286675173299182,0.07546903329590952,0.07414131106601816,2002-12-19
0.0764290019869804,0.0771429985761642,0.0728569999337196,0.0764290019869804,43848000,2002,12,20,0.004285998642444611,-0.9255494372297002,0.07604046675066149,0.07406433332297532,2002-12-20
0.0732140019536018,0.0760710015892982,0.0727860033512115,0.0739289969205856,33110000,2002,12,23,0.0032849982380867004,-4.206518402433512,0.07644523344933982,0.07389686670568249,2002-12-23
0.070713996887207,0.0732140019536018,0.0699290037155151,0.0728569999337196,48958000,2002,12,24,0.0032849982380867004,-3.414654300661135,0.07680000004669026,0.07366828885343335,2002-12-24
0.069642998278141,0.0714289993047714,0.0684290006756782,0.0702140033245086,21224000,2002,12,26,0.002999998629093198,-1.5145496736301278,0.0771952333549658,0.07335083327359618,2002-12-26
0.0690710023045539,0.0708570033311843,0.068571001291275,0.0692860037088394,45920000,2002,12,27,0.0022860020399093073,-0.821325887352875,0.07735950003067646,0.07306670000155761,2002-12-27
0.0713569968938827,0.0714289993047714,0.068571001291275,0.0703570023179054,51982000,2002,12,30,0.002857998013496399,3.30962996490074,0.07767616659402841,0.07278336667352248,2002-12-30
0.0786430016160011,0.0799999982118606,0.0692860037088394,0.0712860003113746,113694000,2002,12,31,0.010713994503021199,10.210638114372529,0.07813093339403464,0.07256432225306823,2002-12-31
0.081785999238491,0.0900000035762786,0.0810709968209266,0.0846429988741874,83972000,2003,1,2,0.008929006755352006,3.9965382270587435,0.07826189994812008,0.07236908889479102,2003-01-02
0.077285997569561,0.0850000008940696,0.0771429985761642,0.0850000008940696,32480000,2003,1,3,0.007857002317905398,-5.502166276415876,0.07862379997968669,0.07215242220295795,2003-01-03
0.0792860016226768,0.0799999982118606,0.076214000582695,0.0785709992051124,30030000,2003,1,6,0.0037859976291656078,2.5877961286786766,0.07887620006998376,0.07206274444858228,2003-01-06
0.0783570036292076,0.0795710012316703,0.0771429985761642,0.0771429985761642,19376000,2003,1,7,0.0024280026555060924,-1.1717049346116726,0.07886906688412026,0.07197305560111994,2003-01-07
0.0815000012516975,0.0857139974832534,0.076214000582695,0.0771429985761642,53564000,2003,1,8,0.009499996900558402,4.011125332666943,0.07896430020531015,0.07187464452452126,2003-01-08
0.0838569998741149,0.0845709964632988,0.0809290036559104,0.0825000032782554,53228000,2003,1,9,0.003641992807388403,2.892022805175487,0.07911666681369141,0.0717659111652109,2003-01-09
0.0886429995298385,0.0907140001654625,0.082856997847557,0.0834999978542327,54348000,2003,1,10,0.007857002317905495,5.7073347042087,0.07957380016644791,0.07172305559118584,2003-01-10
0.0867139995098114,0.088357001543045,0.0855000019073486,0.0857859998941421,44086000,2003,1,13,0.0028569996356963973,-2.176144794578816,0.07995950008432066,0.07165479999449514,2003-01-13
0.0860000029206276,0.0882140025496482,0.0836429968476295,0.0871429964900016,25494000,2003,1,14,0.004571005702018696,-0.8233925239522821,0.08024283349514003,0.07159051116969846,2003-01-14
0.0871429964900016,0.0882140025496482,0.0847859978675842,0.0849289968609809,94304000,2003,1,15,0.003428004682064001,1.3290622448337785,0.08060950015981987,0.07154288887977595,2003-01-15
0.0857139974832534,0.0956429988145828,0.0857139974832534,0.0907140001654625,186536000,2003,1,16,0.009929001331329401,-1.6398323035772044,0.08089759995539979,0.07149367771214904,2003-01-16
